city,date,pm25_mean,pm25_max,pm25_std,n_readings,temp,humidity,wind_speed,wind_dir,pressure,precipitation,cloud_cover,visibility,radiation,aod,lat,lon,state,zone,date_dt,month,day_of_year,week_of_year,season,month_sin,month_cos,doy_sin,doy_cos,dist_igp,zone_code,aod_wind_interact,aod_humidity,ventilation,inversion_risk,dew_depression,rain_washout,aod_clear
Ahmedabad,2022-01-04,63.80743669677687,110.47664679218072,29.139220223595867,5,22.662499999999998,67.66666666666667,7.195833333333333,61.833333333333336,1008.9541666666668,0.0,22.541666666666668,,130.33333333333334,0.43554752886268927,23.0225,72.5714,Gujarat,West,2022-01-04,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,9.117801500910186,3,0.06052773996933725,0.29472049453041976,7.131972463235445,0,6.466666666666665,0,0.33736785673155806
Ahmedabad,2022-01-05,102.12929768505933,144.1324864862152,32.01940212581067,5,22.604166666666668,70.41666666666667,11.245833333333332,203.375,1007.1958333333333,0.0,68.5,,73.70833333333333,0.49872760774097064,23.0225,72.5714,Gujarat,West,2022-01-05,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,9.117801500910186,3,0.04434776800957131,0.3511873571176002,11.165488340152319,0,5.916666666666668,0,0.15709919643840572
Ahmedabad,2022-01-06,86.85387195163219,115.9265991704499,24.417673524116736,5,18.841666666666665,89.41666666666667,5.016666666666667,216.875,1008.1125000000001,4.7,85.41666666666667,,2.375,0.5787801817264745,23.0225,72.5714,Gujarat,West,2022-01-06,1,6,1,0,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,9.117801500910186,3,0.11537146479597499,0.5175259458270893,4.97629646162176,0,2.116666666666667,0,0.08440544316844416
Ahmedabad,2022-01-07,53.54747656712544,118.519994360368,40.272478352028365,5,19.291666666666668,78.54166666666667,7.1125,172.25,1006.7458333333334,0.1,25.791666666666668,,107.08333333333333,0.46623734637552494,23.0225,72.5714,Gujarat,West,2022-01-07,1,7,1,0,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,9.117801500910186,3,0.0655518237434833,0.3661905824657769,7.064841754994433,0,4.291666666666666,0,0.34598696412283747
Ahmedabad,2022-01-08,76.46823612165652,131.20987592143092,46.855367995109674,5,17.879166666666666,69.54166666666667,10.104166666666666,307.7916666666667,1008.525,0.1,4.708333333333333,,141.25,0.4224924331961757,23.0225,72.5714,Gujarat,West,2022-01-08,1,8,1,0,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,9.117801500910186,3,0.04181368411013698,0.29380827958517386,10.018756765242971,0,6.091666666666665,0,0.40260008113318907
Ahmedabad,2022-01-09,71.23679338551175,83.9100637651882,16.724690580381495,5,15.4,60.208333333333336,9.8125,268.8333333333333,1009.4208333333332,0.0,0.0,,148.70833333333334,0.39397467212134313,23.0225,72.5714,Gujarat,West,2022-01-09,1,9,1,0,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,9.117801500910186,3,0.040150285056952166,0.23720558383972534,9.720920825060576,0,7.958333333333333,0,0.39397467212134313
Ahmedabad,2022-01-10,79.71472751484791,102.5621746127937,33.25295878108769,5,15.658333333333333,58.458333333333336,10.954166666666666,79.33333333333333,1010.0583333333334,0.0,0.0,,146.58333333333334,0.38869767768781255,23.0225,72.5714,Gujarat,West,2022-01-10,1,10,2,0,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,9.117801500910186,3,0.035484002527605564,0.2272261840816671,10.8450832047654,0,8.308333333333334,0,0.38869767768781255
Bangalore,2022-01-01,82.21237290919609,136.8120445085203,44.82084404540054,5,20.820833333333333,79.91666666666667,16.587500000000002,81.0,916.4916666666667,2.3,95.04166666666667,,107.79166666666667,0.562643723805027,12.9716,77.5946,Karnataka,South,2022-01-01,1,1,52,0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,13.950424929728843,1,0.033919742203769525,0.44964610927418414,18.09890979186936,0,4.016666666666666,0,0.027897751305332577
Bangalore,2022-01-02,44.44103997021531,106.25522998404726,35.58804709527697,5,20.716666666666665,74.33333333333333,15.320833333333333,91.125,915.4499999999999,0.0,61.666666666666664,,175.79166666666666,0.506607094326596,12.9716,77.5946,Karnataka,South,2022-01-02,1,2,52,0,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,13.950424929728843,1,0.03306654953450722,0.376577940116103,16.73584940011288,0,5.133333333333335,0,0.19419938615852844
Bangalore,2022-01-03,93.55500821161937,112.58329877517966,26.1365562374302,5,20.462500000000002,71.41666666666667,12.6875,89.54166666666667,914.8583333333332,0.0,65.125,,155.875,0.5030691685154591,12.9716,77.5946,Karnataka,South,2022-01-03,1,3,1,0,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,13.950424929728843,1,0.03965077190269629,0.3592752311814571,13.86826740023501,0,5.716666666666665,0,0.17544537251976638
Bangalore,2022-01-04,93.00790900820259,130.39904336424314,34.74041411804961,5,20.383333333333333,69.04166666666667,12.4375,79.625,914.9833333333332,0.0,45.708333333333336,,199.625,0.4783655985839141,12.9716,77.5946,Karnataka,South,2022-01-04,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,13.950424929728843,1,0.03846155566503832,0.3302715820223107,13.593143773110622,0,6.191666666666666,0,0.2597126562311834
Bangalore,2022-01-05,70.76537528933173,105.48967599904464,29.593853373577872,5,20.220833333333335,68.58333333333333,8.933333333333334,81.75,914.775,0.0,77.58333333333333,,209.625,0.5109514965596257,12.9716,77.5946,Karnataka,South,2022-01-05,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,13.950424929728843,1,0.05719606304771929,0.35042756805714326,9.76560720760114,0,6.283333333333335,0,0.11453829381211612
Bangalore,2022-01-06,101.46536070328932,146.49137211781797,40.66510999154662,5,20.891666666666666,71.91666666666667,11.383333333333333,109.41666666666667,913.9208333333332,0.0,46.041666666666664,,195.91666666666666,0.48136640233507816,12.9716,77.5946,Karnataka,South,2022-01-06,1,6,1,0,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,13.950424929728843,1,0.04228694603236412,0.3461826710126437,12.455491677342586,0,5.616666666666665,0,0.2597372879266359
Bangalore,2022-01-07,86.6149370351428,123.3254694604143,27.957261203476957,5,21.308333333333334,71.5,12.420833333333334,125.66666666666667,914.2708333333334,0.1,59.75,,114.91666666666667,0.4969825531308685,12.9716,77.5946,Karnataka,South,2022-01-07,1,7,1,0,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,13.950424929728843,1,0.040012013670381895,0.3553425254885709,13.585507576620714,0,5.699999999999999,0,0.20003547763517454
Bangalore,2022-01-08,68.10320890564881,113.91877498399568,39.25767481903052,5,21.599999999999998,71.41666666666667,9.8125,127.41666666666667,914.7208333333333,0.0,73.16666666666667,,113.5,0.5125329492573251,12.9716,77.5946,Karnataka,South,2022-01-08,1,8,1,0,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,13.950424929728843,1,0.052232657249154144,0.3660339479279397,10.727316622102371,0,5.716666666666665,0,0.13752967471738223
Bangalore,2022-01-09,103.06653857736683,144.01071501033636,55.43095580033267,5,21.441666666666666,70.79166666666667,9.429166666666667,119.25,913.5833333333334,0.0,56.583333333333336,,130.75,0.4894103095352053,12.9716,77.5946,Karnataka,South,2022-01-09,1,9,1,0,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,13.950424929728843,1,0.05190387728168328,0.3464617149584641,10.321079996351363,0,5.841666666666665,0,0.2124856427232016
Bangalore,2022-01-10,127.63446102513838,145.66512647567703,29.655955633799117,5,21.462500000000002,72.875,9.383333333333333,140.41666666666666,913.5333333333333,0.2,65.875,,177.95833333333334,0.5068958890921255,12.9716,77.5946,Karnataka,South,2022-01-10,1,10,2,0,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,13.950424929728843,1,0.05402087627980023,0.3694003791758864,10.271473399985403,0,5.425000000000001,0,0.17297822215268785
Bhopal,2022-01-01,49.08897926947156,89.23662623170617,26.908550911672076,5,16.083333333333332,76.75,6.7375,76.0,963.0500000000001,0.0,73.16666666666667,,74.25,0.5217959587372232,23.2599,77.4126,Madhya Pradesh,Central,2022-01-01,1,1,52,0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,4.83401352604645,4,0.07744652448789954,0.4004783983308188,6.996002284408909,0,4.65,0,0.14001524892782155
Bhopal,2022-01-02,99.5166294053819,148.69483021069288,41.02931100929713,5,16.7375,77.16666666666667,6.7875000000000005,65.875,961.6541666666667,0.0,35.541666666666664,,109.0,0.4750340309566062,23.2599,77.4126,Madhya Pradesh,Central,2022-01-02,1,2,52,0,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,4.83401352604645,4,0.06998659756266758,0.3665679272215145,7.058150669202806,0,4.566666666666666,0,0.30619901912077907
Bhopal,2022-01-03,87.29195121318678,118.82962178565926,21.2354007337585,5,16.795833333333334,74.375,6.166666666666667,58.208333333333336,960.7666666666668,0.0,15.916666666666666,,128.54166666666666,0.4449857933891374,23.2599,77.4126,Madhya Pradesh,Central,2022-01-03,1,3,1,0,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,4.83401352604645,4,0.07215985838742768,0.33095818383317094,6.418485237483954,0,5.125,0,0.37415888794136637
Bhopal,2022-01-04,113.08884419617266,145.45349838664663,44.61291943592298,5,17.766666666666666,67.45833333333333,6.241666666666667,89.45833333333333,960.1041666666666,0.0,0.7083333333333334,,138.95833333333334,0.4103350135255706,23.2599,77.4126,Madhya Pradesh,Central,2022-01-04,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,4.83401352604645,4,0.06574125717365617,0.27680516120745785,6.501030704133667,0,6.508333333333335,0,0.40742847384643116
Bhopal,2022-01-05,85.04325237340962,141.98425938673492,48.001743451175116,5,18.795833333333334,66.625,8.979166666666666,150.29166666666666,958.6833333333334,0.2,54.583333333333336,,93.29166666666667,0.4708885177935331,23.2599,77.4126,Madhya Pradesh,Central,2022-01-05,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,4.83401352604645,4,0.052442340728746144,0.3137294749799414,9.366144538516366,0,6.675000000000001,0,0.21386186849789623
Bhopal,2022-01-06,75.69594493210542,129.43774097857536,46.43457980898064,5,18.966666666666665,79.16666666666667,10.004166666666666,163.83333333333334,958.0875,7.6,50.791666666666664,,95.58333333333333,0.5055000136699525,23.2599,77.4126,Madhya Pradesh,Central,2022-01-06,1,6,1,0,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,4.83401352604645,4,0.05052894763881241,0.40018751082204573,10.44180898578331,0,4.166666666666666,1,0.24874813172675575
Bhopal,2022-01-07,85.67427484153112,125.89471363007968,33.09841652258489,5,18.216666666666665,84.125,8.683333333333334,97.70833333333333,958.35,32.2,70.54166666666667,,93.58333333333333,0.5458244333633551,23.2599,77.4126,Madhya Pradesh,Central,2022-01-07,1,7,1,0,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,4.83401352604645,4,0.06285885988829425,0.4591748045669225,9.060711987617607,0,3.1750000000000007,1,0.160790780994955
Bhopal,2022-01-08,95.4604350682636,134.03607030570407,31.880346650329813,5,18.566666666666666,83.875,6.75,131.5,957.7041666666668,6.0,44.791666666666664,,98.70833333333333,0.5107419259642944,23.2599,77.4126,Madhya Pradesh,Central,2022-01-08,1,8,1,0,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,4.83401352604645,4,0.07566547051322879,0.4283847904025519,7.048105495346944,0,3.2249999999999996,1,0.2819721049594542
Bhopal,2022-01-09,78.4116032564817,117.18921942291264,26.083479892967443,5,16.991666666666667,82.125,7.379166666666666,270.2916666666667,956.9958333333334,4.8999999999999995,51.125,,74.54166666666667,0.510281271640317,23.2599,77.4126,Madhya Pradesh,Central,2022-01-09,1,9,1,0,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,4.83401352604645,4,0.06915161219292834,0.41906849433461035,7.710761541107371,0,3.5749999999999993,0,0.24939997151420495
Bhopal,2022-01-10,107.30094782864799,137.8413744253911,29.683932981962936,5,14.4,75.95833333333333,8.729166666666666,240.04166666666666,958.8291666666668,0.0,2.5833333333333335,,139.95833333333334,0.4305309783775306,23.2599,77.4126,Madhya Pradesh,Central,2022-01-10,1,10,2,0,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,4.83401352604645,4,0.04932097126997965,0.32702415565926596,9.103985329329605,0,4.808333333333335,0,0.41940892810277774
Chandigarh,2022-01-01,62.04790391024674,118.57421547077294,40.9277134999223,5,11.5625,69.20833333333333,6.833333333333333,173.66666666666666,980.5500000000001,0.0,34.333333333333336,,87.04166666666667,0.4543858792448399,30.7333,76.7794,Punjab,North,2022-01-01,1,1,52,0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,5.977816762832401,0,0.06649549452363511,0.31447289392736627,6.968878010640286,0,6.158333333333334,0,0.29838006070411155
Chandigarh,2022-01-02,102.42927334799101,149.62618502050245,36.66287685649501,5,12.133333333333333,70.375,8.054166666666667,244.91666666666666,979.2874999999999,0.0,83.29166666666667,,68.625,0.5183162588273742,30.7333,76.7794,Punjab,North,2022-01-02,1,2,52,0,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,5.977816762832401,0,0.06435380347572157,0.3647650671497646,8.22451697450102,0,5.925,0,0.0866020082457404
Chandigarh,2022-01-03,85.77178197950713,123.32524133749082,32.18718373443742,5,13.541666666666666,63.5,6.583333333333333,279.25,977.5083333333333,0.0,89.5,,82.20833333333333,0.5053227187249565,30.7333,76.7794,Punjab,North,2022-01-03,1,3,1,0,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,5.977816762832401,0,0.07675788132530985,0.32087992639034735,6.734810444923743,0,7.3,0,0.05305888546612042
Chandigarh,2022-01-04,69.69693824572519,108.4649092697127,35.0611613322177,5,13.887500000000001,71.5,6.033333333333334,158.79166666666666,977.1416666666668,0.9,96.33333333333333,,1.2083333333333333,0.5334438961146973,30.7333,76.7794,Punjab,North,2022-01-04,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,5.977816762832401,0,0.08841611537812662,0.3814123857220086,6.174471460126048,0,5.700000000000001,0,0.019559609524205605
Chandigarh,2022-01-05,95.33758679635848,143.61226309255335,46.01884517251691,5,13.745833333333332,81.29166666666667,10.041666666666666,120.75,975.7166666666667,12.6,99.95833333333333,,1.3333333333333333,0.5703316292997335,30.7333,76.7794,Punjab,North,2022-01-05,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,5.977816762832401,0,0.05679651080163321,0.4636320869849084,10.291580547631654,0,3.7416666666666654,1,0.00023763817887492608
Chandigarh,2022-01-06,90.29482725851095,147.91709423477766,36.470466651829334,5,14.058333333333332,80.16666666666667,13.691666666666668,127.875,976.5875,4.1,50.166666666666664,,65.04166666666667,0.5054191603237183,30.7333,76.7794,Punjab,North,2022-01-06,1,6,1,0,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,5.977816762832401,0,0.036914363505079845,0.4051776935261808,14.019907757028088,0,3.966666666666667,0,0.25186721489465297
Chandigarh,2022-01-07,72.5189449682482,136.23289647828747,46.296150909304764,5,14.195833333333333,76.79166666666667,18.908333333333335,123.25,975.625,1.1,68.33333333333333,,27.375,0.5151551403144459,30.7333,76.7794,Punjab,North,2022-01-07,1,7,1,0,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,5.977816762832401,0,0.02724487300032327,0.3955962181664682,19.38073884262225,0,4.641666666666666,0,0.16313246109957458
Chandigarh,2022-01-08,94.35514954069275,145.8651456289138,43.26120449749321,5,15.154166666666667,75.41666666666667,21.8625,143.5,975.1666666666666,23.2,80.625,,39.708333333333336,0.5301488580973748,30.7333,76.7794,Punjab,North,2022-01-08,1,8,1,0,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,5.977816762832401,0,0.024249233074779865,0.3998205971484369,22.41924457357717,0,4.916666666666666,1,0.10271634125636635
Chandigarh,2022-01-09,124.57067619573357,132.9210118342294,6.345644746103941,5,12.908333333333333,79.79166666666667,7.720833333333334,116.79166666666667,975.1999999999999,27.0,90.16666666666667,,12.583333333333334,0.5530342758007588,30.7333,76.7794,Punjab,North,2022-01-09,1,9,1,0,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,5.977816762832401,0,0.07162883226777232,0.4412752658993555,7.91717938200711,0,4.041666666666666,1,0.05438170378707458
Chandigarh,2022-01-10,80.51472806967848,139.7102202160393,48.43315344995091,5,12.041666666666666,86.5,6.6000000000000005,203.45833333333334,977.0333333333333,2.1999999999999997,37.5,,71.95833333333333,0.5060953938581804,30.7333,76.7794,Punjab,North,2022-01-10,1,10,2,0,0.49999999999999994,0.8660254037844387,0.1712931441814776,0.9852201067560606,5.977816762832401,0,0.07668112028154248,0.437772515687326,6.755143120330253,0,2.700000000000001,0,0.31630962116136274
Chennai,2022-01-01,91.96347244093833,148.1345590343781,49.597605194503416,5,25.150000000000002,81.125,17.670833333333334,44.125,1014.5958333333333,8.6,66.45833333333333,,85.875,0.5265888773842168,13.0827,80.2707,Tamil Nadu,South,2022-01-01,1,1,52,0,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,13.437106004642517,1,0.02979988931200472,0.42719522677794586,17.4166232038209,0,3.7749999999999986,1,0.17662668595595607
Chennai,2022-01-02,88.68327249810925,119.01054999273327,34.4876277300967,5,25.791666666666668,76.33333333333333,16.849999999999998,47.833333333333336,1013.5708333333333,0.9,54.041666666666664,,123.66666666666667,0.49489532561260857,13.0827,80.2707,Tamil Nadu,South,2022-01-02,1,2,52,0,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,13.437106004642517,1,0.029370642469591018,0.3777700985509579,16.624393131544004,0,4.733333333333334,0,0.22744564339612802
Chennai,2022-01-03,78.75176133327525,102.35886239891632,29.81567622551297,5,25.462500000000002,74.54166666666667,14.225,46.958333333333336,1013.0500000000001,0.0,14.5,,165.54166666666666,0.43940796296096524,13.0827,80.2707,Tamil Nadu,South,2022-01-03,1,3,1,0,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476,13.437106004642517,1,0.03088983922396944,0.32754201905715286,14.041755095997235,0,5.091666666666665,0,0.37569380833162525
Chennai,2022-01-04,71.33099804829968,128.58932442660094,41.451892150251844,5,24.8125,72.83333333333333,13.870833333333332,31.875,1013.5458333333332,0.0,21.75,,162.875,0.4448787045490082,13.0827,80.2707,Tamil Nadu,South,2022-01-04,1,4,1,0,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,13.437106004642517,1,0.03207296157757945,0.3240199898131943,13.685452475015518,0,5.433333333333334,0,0.3481175863095989
Chennai,2022-01-05,74.025759181597,108.08336703949672,37.09051858853255,5,24.704166666666666,73.125,11.641666666666666,147.0,1013.125,0.1,30.625,,147.33333333333334,0.45592155593573286,13.0827,80.2707,Tamil Nadu,South,2022-01-05,1,5,1,0,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,13.437106004642517,1,0.039162911032418,0.33339263777800465,11.490849269997943,0,5.375,0,0.31629557943041464
Chennai,2022-01-06,80.48355160355878,141.7748985357755,44.62866445981753,5,24.995833333333334,76.58333333333333,10.275,96.875,1012.2333333333332,0.1,31.291666666666668,,143.33333333333334,0.4665501262326974,13.0827,80.2707,Tamil Nadu,South,2022-01-06,1,6,1,0,0.49999999999999994,0.8660254037844387,0.10310169744743485,0.9946708199115211,13.437106004642517,1,0.04540633831948393,0.35729963833987405,10.150821615569534,0,4.683333333333334,0,0.32055881589904917
Chennai,2022-01-07,85.37737626330423,140.21017037621317,48.465876131792676,5,25.083333333333332,77.45833333333333,11.195833333333333,72.0,1012.4166666666666,2.5,37.083333333333336,,137.375,0.4772489060629294,13.0827,80.2707,Tamil Nadu,South,2022-01-07,1,7,1,0,0.49999999999999994,0.8660254037844387,0.1202080448993527,0.9927487224577402,13.437106004642517,1,0.04262736786568778,0.3696690484879107,11.05852333525393,0,4.508333333333336,0,0.3002691033979264
Chennai,2022-01-08,92.9016581043742,126.23888602615806,27.44809981229981,5,25.441666666666666,76.04166666666667,10.674999999999999,60.25,1012.8291666666668,0.4,23.041666666666668,,155.75,0.4540842554037061,13.0827,80.2707,Tamil Nadu,South,2022-01-08,1,8,1,0,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229,13.437106004642517,1,0.04253716678254859,0.34529323587990157,10.539783362610507,0,4.791666666666668,0,0.3494556748877688
Chennai,2022-01-09,94.43456361235765,137.05434743123294,46.00664597655957,5,25.27916666666667,77.29166666666667,8.5625,69.375,1011.4583333333334,0.0,15.791666666666666,,162.125,0.4488357235531973,13.0827,80.2707,Tamil Nadu,South,2022-01-09,1,9,1,0,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,13.437106004642517,1,0.05241877063395005,0.3469126113296587,8.46549948506694,0,4.541666666666664,0,0.37795708220875485
